PhraseID,Sentence,Phrase,count,WordCount,Sentiment,NegativityGI,PositivityGI,SentimentHE,NegativityHE,PositivityHE,SentimentLM,NegativityLM,PositivityLM,RatioUncertaintyLM,SentimentQDAP,NegativityQDAP,PositivityQDAP
246,1,#aai,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1,#art,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
247,1,#aai,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
247,1,#digitalart,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1,#artificialintelligence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1,#digitalart,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
249,1,#artificialintelligence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
249,1,#machinelearning,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1,#aiartcommunity,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1,#machinelearning,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1,#aiartcommunity,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1,#aiartists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1,#aiartists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1,#neuralnetworks,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1,#ganart,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1,#neuralnetworks,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1,#ganart,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1,#neuralnetworkart,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1,#modernart,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
255,1,#neuralnetworkart,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1,#modernart,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1,#stylegan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1,#abstract,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1,#stylegan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258,1,#abstract,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258,1,#artist,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1,#artist,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1,#nftart,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260,1,#nftart,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260,1,#scifi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1,#aiartcommunity,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1,#scifi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262,1,#aiartcommunity,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262,1,#midjourney,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
263,1,#ai,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,1,#midjourney,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1,#abstractart,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1,#ai,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,1,#abstractart,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
265,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
266,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,1,co/rkvomlyxod,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1,co/rkvomlyxod,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268,1,due,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
269,1,due,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
270,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,1,boom,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
271,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,1,boom,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
273,1,artificial,1,1,-1,1,0,0,0,0,-1,1,0,0,0,0,0
274,1,artificial,1,1,-1,1,0,0,0,0,-1,1,0,0,0,0,0
274,1,intelligence,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
275,1,and,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,1,intelligence,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
276,1,and,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,1,significant,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
277,1,developments,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
277,1,significant,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
278,1,developments,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,1,combination,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,1,combination,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1,and,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,1,and,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,1,blockchain,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
285,1,blockchain,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
285,1,some,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,1,coins,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
286,1,some,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,1,and,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,1,coins,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
288,1,and,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,1,tokens,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
289,1,related,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
289,1,tokens,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
290,1,related,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291,1,artificial,1,1,-1,1,0,0,0,0,-1,1,0,0,0,0,0
292,1,artificial,1,1,-1,1,0,0,0,0,-1,1,0,0,0,0,0
292,1,intelligence,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
293,1,are,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,1,intelligence,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
294,1,are,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,1,favorable,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
296,1,conditions,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
296,1,favorable,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
297,1,conditions,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
298,1,well,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
299,1,well,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
300,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,1,upward,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
302,1,trend,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1,upward,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
303,1,trend,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1,bitcoin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1,and,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,1,bitcoin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1,and,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,1,crypto,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,1,crypto,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1,market,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1,market,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1,there,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1,there,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,1,a‚ä¶,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1,a‚ä¶,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
314,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,1,co/etbkpvjbcm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1,co/etbkpvjbcm,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1,üéñô∏è,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1,nightiron,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1,üéñô∏è,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1,#nsa,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1,nightiron,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1,#nationalsecurityagency,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1,#nsa,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
319,1,#nationalsecurityagency,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
319,1,#parody,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0
320,1,#ai,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,1,#parody,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0
321,1,#ai,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,1,#artificialintelligence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
322,1,#artificialintelligence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
322,1,cddo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
323,1,cddo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
323,1,know,1,1,1,0,1,0,0,0,-1,1,0,0,0,0,0
324,1,all,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,1,know,1,1,1,0,1,0,0,0,-1,1,0,0,0,0,0
325,1,about,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,1,all,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,1,about,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,1,artificial,1,1,-1,1,0,0,0,0,-1,1,0,0,0,0,0
327,1,artificial,1,1,-1,1,0,0,0,0,-1,1,0,0,0,0,0
327,1,intelligence,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
328,1,@gdsteam,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1,intelligence,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
329,1,@gdsteam,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329,1,too,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,1,too,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,1,future,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,1,chatgpt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
335,1,future,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
336,1,answers,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
336,1,chatgpt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
337,1,answers,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
337,1,your,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,1,questions,1,1,-1,1,0,0,0,0,-1,1,0,0,-1,1,0
338,1,your,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,1,about,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,1,questions,1,1,-1,1,0,0,0,0,-1,1,0,0,-1,1,0
340,1,about,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,1,co/20id4pvz9p,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343,1,co/20id4pvz9p,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343,1,one,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344,1,login,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344,1,one,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,1,login,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,1,please,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1
346,1,please,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1
346,1,see,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
347,1,below,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,1,see,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1,below,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
350,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,1,co/fu7a6jlaya,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
351,1,co/fu7a6jlaya,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
351,1,coming,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
352,1,coming,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
352,1,soon‚ä¶,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
353,1,soon‚ä¶,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,1,enterprise,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
355,1,architecture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,1,enterprise,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
356,1,architecture,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,1,radio‚ä¶,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357,1,radio‚ä¶,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
358,1,#ai,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,1,#ai,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,1,threat,1,1,-1,1,0,-1,1,0,-1,1,0,0,-1,1,0
361,1,threat,1,1,-1,1,0,-1,1,0,-1,1,0,0,-1,1,0
362,1,humanity‚ä¶,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
363,1,can,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
363,1,humanity‚ä¶,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
364,1,can,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
364,1,they,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,1,ever,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
365,1,they,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,1,ever,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
368,1,smart,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
369,1,smart,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
370,1,humans‚ä¶,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,1,#artificialintelligence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,1,humans‚ä¶,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1,#artificialintelligence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1,#machinelearning,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
373,1,#machinelearning,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
373,1,#NAME?,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
374,1,#NAME?,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
374,1,com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
375,1,com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
375,1,very,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,1,cool,1,1,-1,1,0,0,0,0,0,0,0,0,1,0,1
376,1,very,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,1,cool,1,1,-1,1,0,0,0,0,0,0,0,0,1,0,1
377,1,new,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
378,1,#ai,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,1,new,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
379,1,#ai,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,1,model,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
380,1,for,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,1,model,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
381,1,climate,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
381,1,for,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,1,and,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,1,climate,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
383,1,and,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,1,weather,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
384,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
384,1,weather,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
385,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
386,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,1,co/zs1ia1d7oj,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1,#artificialintelligence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1,co/zs1ia1d7oj,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1,#artificialintelligence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1,#deeplearning,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
389,1,#deeplearning,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
389,1,how,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390,1,google,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
390,1,how,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,1,google,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
392,1,joining,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
393,1,joining,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
393,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,1,text-to-image,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
394,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,1,text-to-image,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
396,1,race,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0
397,1,#artificialintelligence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
397,1,race,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0
398,1,#artificialintelligence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
398,1,via,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
399,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
399,1,via,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
400,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
401,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,1,co/dvgzikb3vz,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
402,1,co/dvgzikb3vz,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
402,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
403,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,1,co/xoyf8u1hz1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
405,1,co/xoyf8u1hz1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
405,1,why,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,1,why,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,1,phishing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
408,1,phishing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
409,1,code,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
410,1,code,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
410,1,red,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411,1,for,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,1,red,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
412,1,businesses,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
412,1,for,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,1,businesses,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
414,1,2023,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,1,#artificialintelligence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
415,1,2023,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,1,#artificialintelligence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
416,1,#fintech,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
417,1,#fintech,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
417,1,via,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
418,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
418,1,via,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
419,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
420,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,1,co/zkgzhy7db6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
421,1,co/zkgzhy7db6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
421,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,1,https,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
423,1,//t,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,1,co/zcqc3cw7pg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
424,1,co/zcqc3cw7pg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
424,1,ü§±,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
425,1,montanaset,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
425,1,ü§±,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426,1,#nsa,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426,1,montanaset,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
427,1,#nationalsecurityagency,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
427,1,#nsa,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
428,1,#nationalsecurityagency,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
428,1,#parody,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0
429,1,#ai,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,1,#parody,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0
430,1,#ai,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,1,#artificialintelligence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431,1,#artificialintelligence,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,1,future,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
432,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,1,future,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434,1,coming,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
435,1,coming,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
435,1,future,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
436,1,future,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
437,1,internet,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
438,1,#onpassive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
438,1,internet,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
439,1,#onpassive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
